IDSTAR,NAMESTAR,GLON_ST,GLAT_ST,FLUX_ST,TYPE_ST
817801,HIGALPS334.6090-0.3707,334.60833,-0.37038900,2.19504,PROTOSTELLAR
817802,HIGALPS334.6089+0.2283,334.60847,0.22678400,10.8783,PRESTELLAR
817810,HIGALPS334.6116+0.3688,334.61138,0.36917500,37.2240,PROTOSTELLAR
817816,HIGALPS334.6137-0.9849,334.61355,-0.98530900,16.4683,PRESTELLAR
817821,HIGALPS334.6145+0.9286,334.61498,0.92889900,5.89940,PRESTELLAR
817822,HIGALPS334.6157+0.3810,334.61534,0.38031700,6.29620,PROTOSTELLAR
817831,HIGALPS334.6178+0.3155,334.61770,0.31504200,4.09162,PRESTELLAR
817835,HIGALPS334.6183-0.8794,334.61822,-0.87934900,2.84725,PRESTELLAR
817838,HIGALPS334.6192+0.6794,334.61909,0.67990900,2.62390,PRESTELLAR
817840,HIGALPS334.6194+0.4780,334.61960,0.47862900,24.6371,PRESTELLAR
817847,HIGALPS334.6210-0.2521,334.62114,-0.25305600,22.2987,PRESTELLAR
817850,HIGALPS334.6228+0.5371,334.62273,0.53718300,3.43634,PRESTELLAR
817853,HIGALPS334.6229-1.0143,334.62365,-1.0151800,10.0409,PRESTELLAR
817855,HIGALPS334.6241+1.0349,334.62403,1.0349720,4.28467,PRESTELLAR
817861,HIGALPS334.6257+0.0927,334.62536,0.093397000,6.78625,PRESTELLAR
817875,HIGALPS334.6284-0.7244,334.62837,-0.72504800,1.10001,PRESTELLAR
817879,HIGALPS334.6297+0.3854,334.62941,0.38611300,21.7352,PRESTELLAR
817881,HIGALPS334.6297+0.0104,334.62988,0.011304000,13.6088,PROTOSTELLAR
817882,HIGALPS334.6297+1.0069,334.63000,1.0072280,5.41149,PRESTELLAR
817885,HIGALPS334.6307-0.1726,334.63047,-0.17205300,11.3320,UNBOUND
817894,HIGALPS334.6330+0.9213,334.63236,0.92113600,2.66805,PRESTELLAR
817896,HIGALPS334.6338+0.5819,334.63338,0.58272700,4.06070,PRESTELLAR
817897,HIGALPS334.6335-0.8676,334.63347,-0.86757500,13.7585,UNBOUND
817902,HIGALPS334.6357+0.0977,334.63457,0.098149000,4.56233,PROTOSTELLAR
817903,HIGALPS334.6347+0.5130,334.63466,0.51305000,8.52603,PRESTELLAR
817905,HIGALPS334.6353-0.0145,334.63524,-0.015024000,24.5106,PROTOSTELLAR
817906,HIGALPS334.6363-0.4166,334.63524,-0.41756000,6.08921,PRESTELLAR
817911,HIGALPS334.6362+0.4304,334.63614,0.43167000,35.9540,PROTOSTELLAR
817912,HIGALPS334.6364-0.2888,334.63626,-0.28910100,7.92458,PRESTELLAR
817925,HIGALPS334.6408+0.4515,334.64053,0.45272900,32.0598,PROTOSTELLAR
817929,HIGALPS334.6421-0.5908,334.64144,-0.59191900,3.63195,PRESTELLAR
817933,HIGALPS334.6422+0.3926,334.64218,0.39266800,15.0423,PRESTELLAR
817936,HIGALPS334.6427+1.0125,334.64261,1.0125090,2.85048,PRESTELLAR
817942,HIGALPS334.6435+0.4256,334.64335,0.42619300,44.2377,PROTOSTELLAR
817965,HIGALPS334.6502+0.4286,334.65015,0.42708800,20.4690,PROTOSTELLAR
817978,HIGALPS334.6519+0.4077,334.65188,0.40772100,11.0975,PRESTELLAR
817991,HIGALPS334.6541-0.0967,334.65460,-0.095556000,17.3522,PROTOSTELLAR
817994,HIGALPS334.6539+0.5118,334.65482,0.51051200,5.48710,PRESTELLAR
818003,HIGALPS334.6562-0.2851,334.65616,-0.28521600,121.127,PROTOSTELLAR
818005,HIGALPS334.6570+1.0143,334.65701,1.0143840,7.05280,PRESTELLAR
818016,HIGALPS334.6595-0.7076,334.66009,-0.70792600,4.45019,PROTOSTELLAR
818017,HIGALPS334.6600-0.0151,334.66054,-0.015211000,15.7713,PROTOSTELLAR
818023,HIGALPS334.6636+0.3547,334.66200,0.35488200,7.35798,PRESTELLAR
818031,HIGALPS334.6637+1.0353,334.66365,1.0353450,2.23512,PRESTELLAR
818034,HIGALPS334.6656-0.1357,334.66421,-0.13567600,31.8680,PROTOSTELLAR
818039,HIGALPS334.6665+0.4739,334.66522,0.47331300,6.58715,PROTOSTELLAR
818049,HIGALPS334.6675+0.7514,334.66746,0.75146600,3.69178,UNBOUND
818054,HIGALPS334.6677-0.4631,334.66858,-0.46306800,5.72627,PRESTELLAR
818058,HIGALPS334.6710-0.3712,334.67130,-0.36994700,11.9615,PRESTELLAR
818059,HIGALPS334.6713+0.4394,334.67155,0.43920200,11.6438,PRESTELLAR
818069,HIGALPS334.6744+0.7024,334.67480,0.70193000,1.79426,PRESTELLAR
818072,HIGALPS334.6760-0.9097,334.67592,-0.90964000,5.10641,UNBOUND
818073,HIGALPS334.6760-1.0009,334.67593,-1.0008310,9.92269,UNBOUND
818080,HIGALPS334.6773+0.1247,334.67799,0.12358500,4.51393,PRESTELLAR
818081,HIGALPS334.6783+1.1246,334.67823,1.1246770,2.43817,UNBOUND
818085,HIGALPS334.6794+0.6255,334.67950,0.62469300,4.61982,PRESTELLAR
818092,HIGALPS334.6823+0.0103,334.68221,0.010786000,26.9394,PROTOSTELLAR
818111,HIGALPS334.6859-0.0387,334.68593,-0.038576000,16.6370,PROTOSTELLAR
818113,HIGALPS334.6860+0.6087,334.68652,0.60867700,5.08224,PRESTELLAR
818126,HIGALPS334.6902+0.8758,334.69094,0.87599100,5.64714,PRESTELLAR
818131,HIGALPS334.6935-0.1305,334.69299,-0.13011900,44.8349,PROTOSTELLAR
818135,HIGALPS334.6951-0.1389,334.69419,-0.13848500,33.1943,PROTOSTELLAR
818146,HIGALPS334.6974-0.2582,334.69678,-0.25774300,5.73918,PRESTELLAR
818148,HIGALPS334.6972+0.0185,334.69713,0.018592000,15.5514,PRESTELLAR
818153,HIGALPS334.6991+0.9098,334.69903,0.90981600,5.67932,PRESTELLAR
818172,HIGALPS334.7038-0.1267,334.70362,-0.12666500,58.1550,PROTOSTELLAR
818176,HIGALPS334.7036-0.4071,334.70452,-0.40747600,3.03764,PRESTELLAR
818196,HIGALPS334.7084+0.5481,334.70833,0.54817500,5.27203,PRESTELLAR
818213,HIGALPS334.7125+0.0391,334.71221,0.039176000,14.0648,PROTOSTELLAR
818216,HIGALPS334.7130+0.6605,334.71299,0.66054300,3.10446,PRESTELLAR
818217,HIGALPS334.7134+0.6477,334.71341,0.64775200,2.65436,PRESTELLAR
818223,HIGALPS334.7154-0.6010,334.71478,-0.60095000,4.95857,PRESTELLAR
818237,HIGALPS334.7195+1.0041,334.71947,1.0044830,2.32215,PRESTELLAR
818244,HIGALPS334.7209+0.1630,334.72084,0.16308800,4.67299,PRESTELLAR
818246,HIGALPS334.7216-0.0986,334.72112,-0.097909000,41.9654,PROTOSTELLAR
818250,HIGALPS334.7221-0.6524,334.72165,-0.65331400,102.657,PROTOSTELLAR
818251,HIGALPS334.7223-0.1374,334.72179,-0.13732700,24.0799,PROTOSTELLAR
818253,HIGALPS334.7207+0.0244,334.72190,0.025338000,11.5047,PRESTELLAR
818257,HIGALPS334.7242-0.4703,334.72346,-0.47034800,3.79481,PRESTELLAR
818263,HIGALPS334.7237+0.5195,334.72417,0.51815900,6.35757,PRESTELLAR
818271,HIGALPS334.7259-0.1468,334.72513,-0.14698400,50.4644,PROTOSTELLAR
818276,HIGALPS334.7262-0.5200,334.72619,-0.51992500,9.57461,PRESTELLAR
818278,HIGALPS334.7263-1.2050,334.72626,-1.2049950,7.75684,UNBOUND
818285,HIGALPS334.7288-0.0735,334.72872,-0.073446000,12.1994,PRESTELLAR
818286,HIGALPS334.7289+0.9168,334.72885,0.91680800,3.35997,UNBOUND
818287,HIGALPS334.7298+0.3386,334.72905,0.33743300,2.87925,PRESTELLAR
818292,HIGALPS334.7303+0.0054,334.73002,0.0054550000,60.8820,PROTOSTELLAR
818301,HIGALPS334.7322+1.0175,334.73221,1.0175140,7.42416,UNBOUND
818306,HIGALPS334.7323+0.6430,334.73291,0.64285600,4.27801,PRESTELLAR
818334,HIGALPS334.7398+0.1198,334.74000,0.12044900,3.41507,PRESTELLAR
818337,HIGALPS334.7427+0.1699,334.74210,0.17114800,7.71985,PRESTELLAR
818341,HIGALPS334.7429+0.3453,334.74337,0.34564900,14.8299,PROTOSTELLAR
818344,HIGALPS334.7462+0.8492,334.74570,0.84828500,3.07631,PRESTELLAR
818349,HIGALPS334.7467+0.5058,334.74703,0.50571400,73.1663,PROTOSTELLAR
818352,HIGALPS334.7473-1.0379,334.74727,-1.0378880,3.17612,PRESTELLAR
818362,HIGALPS334.7494+0.8664,334.74937,0.86646900,3.04029,PRESTELLAR
818364,HIGALPS334.7501+0.9386,334.74991,0.93843000,3.51320,PRESTELLAR
818375,HIGALPS334.7530-1.0537,334.75299,-1.0536250,2.86846,PRESTELLAR
818376,HIGALPS334.7532-0.9188,334.75313,-0.91870700,3.57494,UNBOUND
818390,HIGALPS334.7572-1.0587,334.75592,-1.0588330,4.49616,PRESTELLAR
818399,HIGALPS334.7591+0.2645,334.75893,0.26555000,3.59864,UNBOUND
818418,HIGALPS334.7650+0.3519,334.76441,0.35242800,2.66751,UNBOUND
818421,HIGALPS334.7656-0.9749,334.76559,-0.97488700,2.55650,PRESTELLAR
818436,HIGALPS334.7699-1.1467,334.76966,-1.1460260,2.55093,UNBOUND
818437,HIGALPS334.7699-1.0260,334.77040,-1.0252130,4.97228,PRESTELLAR
818447,HIGALPS334.7728+0.5035,334.77273,0.50359300,4.97512,PRESTELLAR
818449,HIGALPS334.7722+0.1613,334.77308,0.16276300,8.59383,PRESTELLAR
818450,HIGALPS334.7730+0.3963,334.77309,0.39661500,6.85040,PRESTELLAR
818451,HIGALPS334.7747+0.4564,334.77330,0.45719500,8.86852,PRESTELLAR
818452,HIGALPS334.7730+0.6654,334.77333,0.66462600,2.80987,PRESTELLAR
818459,HIGALPS334.7763-0.2118,334.77563,-0.21097100,12.9454,PRESTELLAR
818461,HIGALPS334.7762-0.7927,334.77613,-0.79261800,1.84877,PRESTELLAR
818474,HIGALPS334.7785-0.2676,334.77870,-0.26817800,6.45941,UNBOUND
818479,HIGALPS334.7799+0.4876,334.77986,0.48760200,7.78058,PRESTELLAR
818481,HIGALPS334.7801+0.8559,334.78011,0.85593800,3.41880,PRESTELLAR
818483,HIGALPS334.7806-0.3124,334.78151,-0.31309000,10.6275,PROTOSTELLAR
818485,HIGALPS334.7811-0.8433,334.78201,-0.84323900,7.60401,UNBOUND
818490,HIGALPS334.7834-0.7073,334.78334,-0.70725500,2.07761,PRESTELLAR
818496,HIGALPS334.7853+0.9797,334.78505,0.97916800,3.74116,PRESTELLAR
818497,HIGALPS334.7854-0.0106,334.78508,-0.011396000,23.3678,PROTOSTELLAR
818500,HIGALPS334.7853+0.2551,334.78579,0.25581900,2.71358,PRESTELLAR
818514,HIGALPS334.7891-0.6743,334.78951,-0.67536000,2.20671,PRESTELLAR
818518,HIGALPS334.7900+0.6601,334.79026,0.65949000,2.82317,PRESTELLAR
818521,HIGALPS334.7908-0.8627,334.79041,-0.86195600,6.33256,PROTOSTELLAR
818523,HIGALPS334.7924+0.0148,334.79237,0.015556000,8.62647,PROTOSTELLAR
818530,HIGALPS334.7950-0.0214,334.79476,-0.021370000,43.9454,PROTOSTELLAR
818533,HIGALPS334.7966+0.5665,334.79561,0.56686100,2.06618,PRESTELLAR
818537,HIGALPS334.7966-0.4172,334.79638,-0.41783800,16.2678,PROTOSTELLAR
818540,HIGALPS334.7970-1.1530,334.79693,-1.1529020,2.37753,PRESTELLAR
818547,HIGALPS334.8004-0.6396,334.79959,-0.63866400,3.18670,UNBOUND
818554,HIGALPS334.8028-0.3096,334.80235,-0.30977000,18.6032,PROTOSTELLAR
818555,HIGALPS334.8035-0.1193,334.80296,-0.11872000,11.6939,PRESTELLAR
818562,HIGALPS334.8055-1.1432,334.80542,-1.1431130,4.30017,PRESTELLAR
818579,HIGALPS334.8106+0.1346,334.81003,0.13479400,35.5877,PROTOSTELLAR
818586,HIGALPS334.8127-0.8744,334.81233,-0.87489500,2.67008,PRESTELLAR
818594,HIGALPS334.8157+0.0820,334.81565,0.081966000,9.66893,PRESTELLAR
818605,HIGALPS334.8174+0.6268,334.81731,0.62623200,2.31528,UNBOUND
818608,HIGALPS334.8170-0.3005,334.81745,-0.29931200,17.9079,PRESTELLAR
818611,HIGALPS334.8186-0.5630,334.81841,-0.56366100,7.72657,PRESTELLAR
818614,HIGALPS334.8211-0.5554,334.82004,-0.55533400,6.84374,PRESTELLAR
818621,HIGALPS334.8230+0.3020,334.82329,0.30209900,6.22910,PRESTELLAR
818624,HIGALPS334.8247-0.4502,334.82441,-0.45166400,7.74090,UNBOUND
818635,HIGALPS334.8255-0.8698,334.82692,-0.86922900,2.46956,PRESTELLAR
818636,HIGALPS334.8271+0.8167,334.82707,0.81674400,3.08250,PRESTELLAR
818642,HIGALPS334.8275+0.2075,334.82816,0.20817500,16.7041,PRESTELLAR
818643,HIGALPS334.8283-1.0833,334.82821,-1.0832540,20.4674,PROTOSTELLAR
818645,HIGALPS334.8296-0.5456,334.82873,-0.54537300,6.49909,PRESTELLAR
818647,HIGALPS334.8293-0.3674,334.82974,-0.36647400,17.2055,PRESTELLAR
818649,HIGALPS334.8300-1.1206,334.82996,-1.1205830,1.50828,PRESTELLAR
818658,HIGALPS334.8336+0.0629,334.83286,0.062821000,15.4793,UNBOUND
818660,HIGALPS334.8330+0.9937,334.83293,0.99370100,4.54631,UNBOUND
818663,HIGALPS334.8335+1.0335,334.83341,1.0335210,5.06541,PRESTELLAR
818671,HIGALPS334.8367-1.1011,334.83721,-1.0995930,2.69563,UNBOUND
818683,HIGALPS334.8391+0.8512,334.84011,0.85150600,8.84498,PRESTELLAR
818699,HIGALPS334.8441+0.2088,334.84436,0.20899400,34.2917,PROTOSTELLAR
818719,HIGALPS334.8496-0.4191,334.84932,-0.41822500,10.3493,PRESTELLAR
818729,HIGALPS334.8510+0.0606,334.85104,0.059705000,32.0549,PROTOSTELLAR
818731,HIGALPS334.8498-0.2405,334.85142,-0.24034600,23.1073,PRESTELLAR
818732,HIGALPS334.8517-1.2091,334.85165,-1.2090310,4.51310,PRESTELLAR
818734,HIGALPS334.8516+0.0803,334.85191,0.080063000,9.20333,PRESTELLAR
818744,HIGALPS334.8537-0.3672,334.85376,-0.36595700,5.72736,PRESTELLAR
818754,HIGALPS334.8574-0.4594,334.85691,-0.45979700,4.71925,PRESTELLAR
818760,HIGALPS334.8578-0.0726,334.85815,-0.072605000,19.0881,PROTOSTELLAR
818773,HIGALPS334.8605+0.6669,334.86165,0.66608800,1.96166,PRESTELLAR
818774,HIGALPS334.8627+0.3259,334.86178,0.32457500,24.0821,PRESTELLAR
818790,HIGALPS334.8650+0.9345,334.86542,0.93342900,3.02941,UNBOUND
818791,HIGALPS334.8666-0.7261,334.86548,-0.72644400,2.49350,PRESTELLAR
818793,HIGALPS334.8657+1.0955,334.86566,1.0955470,4.11433,UNBOUND
818796,HIGALPS334.8659+0.0223,334.86617,0.023155000,9.37005,PRESTELLAR
818818,HIGALPS334.8696+0.9072,334.87090,0.90722500,3.43466,PRESTELLAR
818819,HIGALPS334.8725-0.8970,334.87189,-0.89580700,3.55511,PRESTELLAR
818823,HIGALPS334.8723-0.6342,334.87262,-0.63345100,6.09124,UNBOUND
818827,HIGALPS334.8738+0.1326,334.87335,0.13180600,9.78570,PRESTELLAR
818843,HIGALPS334.8779-0.5804,334.87790,-0.58032700,2.01456,PRESTELLAR
818854,HIGALPS334.8809+0.4389,334.88124,0.44001700,4.72344,PRESTELLAR
818861,HIGALPS334.8850+0.6773,334.88490,0.67674600,3.13264,UNBOUND
818862,HIGALPS334.8848-0.4268,334.88524,-0.42689500,7.08160,UNBOUND
818870,HIGALPS334.8869+0.0505,334.88659,0.051391000,13.7805,PROTOSTELLAR
818871,HIGALPS334.8868+1.0983,334.88674,1.0983900,3.91046,PRESTELLAR
818887,HIGALPS334.8926+0.9273,334.89259,0.92733600,4.49317,UNBOUND
818888,HIGALPS334.8927+0.5040,334.89270,0.50340800,13.0596,PRESTELLAR
818891,HIGALPS334.8921-0.1889,334.89334,-0.18897900,2.03423,PRESTELLAR
818893,HIGALPS334.8931-0.8763,334.89371,-0.87732300,17.7562,PROTOSTELLAR
818895,HIGALPS334.8934+0.7175,334.89406,0.71771700,2.64477,PRESTELLAR
818899,HIGALPS334.8956-0.1571,334.89546,-0.15823200,15.2211,PROTOSTELLAR
818900,HIGALPS334.8947+0.0825,334.89549,0.082997000,8.94590,PRESTELLAR
818905,HIGALPS334.8966+0.4410,334.89666,0.44016200,12.0405,PRESTELLAR
818908,HIGALPS334.8980-0.4446,334.89838,-0.44450400,5.85133,PRESTELLAR
818911,HIGALPS334.8980-0.3509,334.89897,-0.35100500,4.63754,PROTOSTELLAR
818925,HIGALPS334.9053-0.3841,334.90500,-0.38433300,6.61784,PRESTELLAR
818928,HIGALPS334.9051-0.3139,334.90575,-0.31370500,6.90538,PRESTELLAR
818929,HIGALPS334.9059-0.6043,334.90581,-0.60479500,8.98465,PRESTELLAR
818942,HIGALPS334.9106-0.8353,334.90969,-0.83580300,3.37918,UNBOUND
818947,HIGALPS334.9112+0.4485,334.91072,0.44972400,4.44053,PRESTELLAR
818951,HIGALPS334.9102-0.5791,334.91110,-0.57847700,6.35292,PRESTELLAR
818965,HIGALPS334.9142+0.3033,334.91439,0.30250800,3.18609,PRESTELLAR
818981,HIGALPS334.9185-0.4355,334.91848,-0.43545700,7.84555,PRESTELLAR
818984,HIGALPS334.9191-0.2096,334.91910,-0.20956000,10.4930,UNBOUND
818985,HIGALPS334.9176-0.2497,334.91919,-0.24924400,3.53060,PRESTELLAR
818989,HIGALPS334.9198-0.1430,334.91997,-0.14367900,36.7268,PROTOSTELLAR
819002,HIGALPS334.9242+0.4928,334.92393,0.49255900,3.61763,PRESTELLAR
819013,HIGALPS334.9275+0.5356,334.92644,0.53619600,3.79960,PRESTELLAR
819025,HIGALPS334.9283+0.5201,334.92861,0.52002000,9.72740,PRESTELLAR
819035,HIGALPS334.9309-0.1813,334.93151,-0.18143900,6.15693,PRESTELLAR
819037,HIGALPS334.9316+0.5803,334.93155,0.58033800,6.21629,PRESTELLAR
819043,HIGALPS334.9327-0.3076,334.93270,-0.30673100,25.3368,PROTOSTELLAR
819047,HIGALPS334.9336+0.4525,334.93354,0.45254000,14.5465,PRESTELLAR
819052,HIGALPS334.9347+0.9349,334.93469,0.93498600,3.03749,PRESTELLAR
819055,HIGALPS334.9352-0.0982,334.93548,-0.098372000,36.7445,PROTOSTELLAR
819056,HIGALPS334.9350+0.5535,334.93555,0.55396400,4.42175,PRESTELLAR
819061,HIGALPS334.9368-0.0866,334.93637,-0.086341000,24.9991,PROTOSTELLAR
819064,HIGALPS334.9373+0.3653,334.93727,0.36538200,19.7228,PRESTELLAR
819067,HIGALPS334.9379+0.0361,334.93769,0.036356000,8.69798,PRESTELLAR
819072,HIGALPS334.9381-0.7423,334.93798,-0.74274400,1.90135,UNBOUND
819089,HIGALPS334.9407+0.4916,334.94150,0.49140700,3.73365,PRESTELLAR
819104,HIGALPS334.9443-0.1459,334.94459,-0.14740300,15.8765,PRESTELLAR
819107,HIGALPS334.9440-0.6842,334.94493,-0.68364800,3.31012,PRESTELLAR
819115,HIGALPS334.9452+0.2253,334.94649,0.22435700,9.12261,PRESTELLAR
819140,HIGALPS334.9509-0.0934,334.95130,-0.093039000,16.7656,PROTOSTELLAR
819142,HIGALPS334.9521-0.4609,334.95177,-0.46138200,11.7897,PRESTELLAR
819143,HIGALPS334.9522-0.7766,334.95222,-0.77653300,2.77470,UNBOUND
819148,HIGALPS334.9529-0.0660,334.95348,-0.066115000,18.5607,PRESTELLAR
819149,HIGALPS334.9543-1.1694,334.95376,-1.1689520,3.69246,PRESTELLAR
819159,HIGALPS334.9559-0.2440,334.95713,-0.24367400,10.3092,PRESTELLAR
819160,HIGALPS334.9579+0.6361,334.95760,0.63555300,3.35992,PRESTELLAR
819165,HIGALPS334.9578-0.3565,334.95876,-0.35584400,11.4204,PROTOSTELLAR
819166,HIGALPS334.9593-0.0896,334.95936,-0.089771000,8.63214,PROTOSTELLAR
819173,HIGALPS334.9610-0.0330,334.96087,-0.032523000,26.6827,UNBOUND
819176,HIGALPS334.9618-0.5342,334.96180,-0.53416800,6.09269,PRESTELLAR
819177,HIGALPS334.9621+0.0350,334.96187,0.034884000,10.0107,PRESTELLAR
819191,HIGALPS334.9642+0.1095,334.96539,0.10902000,5.91884,PRESTELLAR
819197,HIGALPS334.9668-0.8201,334.96679,-0.82000900,2.44024,PRESTELLAR
819209,HIGALPS334.9702+0.3720,334.96989,0.37222000,5.84417,PROTOSTELLAR
819217,HIGALPS334.9715-0.6196,334.97178,-0.61943000,2.63411,PRESTELLAR
819221,HIGALPS334.9730-0.0114,334.97296,-0.011307000,21.8856,PRESTELLAR
819225,HIGALPS334.9741-0.8850,334.97407,-0.88490700,3.48046,PRESTELLAR
819232,HIGALPS334.9754-0.6508,334.97522,-0.65058200,3.18603,PRESTELLAR
819235,HIGALPS334.9753+0.6883,334.97613,0.68870200,7.73826,PRESTELLAR
819239,HIGALPS334.9758+0.0772,334.97651,0.076920000,6.80625,PRESTELLAR
819245,HIGALPS334.9783-0.2786,334.97823,-0.27857500,12.9901,PRESTELLAR
819247,HIGALPS334.9798-0.0470,334.97847,-0.047553000,83.4423,PROTOSTELLAR
819253,HIGALPS334.9789+0.2537,334.97957,0.25424800,5.29999,PRESTELLAR
819255,HIGALPS334.9794-0.1840,334.98100,-0.18349600,9.62160,PRESTELLAR
819258,HIGALPS334.9813-0.3281,334.98176,-0.32905700,24.7578,PROTOSTELLAR
819262,HIGALPS334.9831-0.7564,334.98270,-0.75635700,6.79859,PRESTELLAR
819264,HIGALPS334.9836-0.5962,334.98282,-0.59650500,8.24910,PRESTELLAR
819283,HIGALPS334.9887-0.6534,334.98831,-0.65279400,1.91970,PRESTELLAR
819290,HIGALPS334.9892-1.0817,334.98916,-1.0816030,2.84113,PRESTELLAR
819304,HIGALPS334.9930-0.6804,334.99298,-0.68036500,1.94438,PRESTELLAR
819306,HIGALPS334.9933-0.1872,334.99331,-0.18712400,8.17720,PRESTELLAR
819316,HIGALPS334.9957+0.9396,334.99487,0.93896300,9.63335,PRESTELLAR
819317,HIGALPS334.9953-0.3023,334.99504,-0.30175400,11.2610,PROTOSTELLAR
819318,HIGALPS334.9955-0.5290,334.99524,-0.52879500,7.32037,PRESTELLAR
819322,HIGALPS334.9963-0.5463,334.99638,-0.54625500,9.68171,PRESTELLAR
819325,HIGALPS334.9984+0.7697,334.99816,0.76984100,3.85344,PRESTELLAR
819327,HIGALPS334.9986+0.4401,334.99897,0.43976500,6.15492,PRESTELLAR
819331,HIGALPS335.0006-0.4545,335.00070,-0.45405100,8.96552,PRESTELLAR
819332,HIGALPS335.0006+0.3822,335.00071,0.38209700,3.18925,PRESTELLAR
819335,HIGALPS335.0022-0.3450,335.00193,-0.34543400,18.1999,PROTOSTELLAR
819337,HIGALPS335.0019-0.2686,335.00229,-0.26869000,11.6717,PROTOSTELLAR
819345,HIGALPS335.0043-0.8436,335.00464,-0.84347900,2.21774,PRESTELLAR
819346,HIGALPS335.0061-0.7696,335.00501,-0.76971000,7.51793,PRESTELLAR
819351,HIGALPS335.0065+0.5505,335.00586,0.55021700,2.28615,UNBOUND
819357,HIGALPS335.0079-0.0309,335.00765,-0.029650000,63.1411,PRESTELLAR
819358,HIGALPS335.0083+0.2215,335.00804,0.22014900,8.08357,PROTOSTELLAR
819361,HIGALPS335.0093+0.7275,335.00920,0.72597500,10.5159,PRESTELLAR
819362,HIGALPS335.0093+0.9667,335.00927,0.96671100,5.91475,PRESTELLAR
819364,HIGALPS335.0085+0.5158,335.00950,0.51612300,2.63820,UNBOUND
819365,HIGALPS335.0098+0.0708,335.00979,0.070885000,20.1501,PRESTELLAR
819369,HIGALPS335.0114-0.8725,335.01137,-0.87249000,4.84773,PRESTELLAR
819371,HIGALPS335.0123-0.2452,335.01276,-0.24553500,15.5321,PROTOSTELLAR
819372,HIGALPS335.0136+0.1647,335.01286,0.16510500,5.88690,PROTOSTELLAR
819373,HIGALPS335.0135+0.7057,335.01331,0.70589700,2.14226,PRESTELLAR
819381,HIGALPS335.0150-0.1658,335.01524,-0.16665600,32.3592,PROTOSTELLAR
819388,HIGALPS335.0183-0.2713,335.01808,-0.27005000,4.00394,PRESTELLAR
819397,HIGALPS335.0188+0.0346,335.02009,0.034382000,8.58984,PRESTELLAR
819399,HIGALPS335.0205+0.2486,335.02047,0.24869700,4.37309,PRESTELLAR
819401,HIGALPS335.0215+0.5452,335.02108,0.54504200,3.27789,PRESTELLAR
819418,HIGALPS335.0245+0.4896,335.02520,0.48915500,3.72248,PRESTELLAR
819425,HIGALPS335.0291-0.7470,335.02835,-0.74645200,4.13504,PRESTELLAR
819427,HIGALPS335.0277+0.0443,335.02857,0.045543000,5.06769,PRESTELLAR
819441,HIGALPS335.0314-0.8621,335.03129,-0.86220900,2.38324,PRESTELLAR
819444,HIGALPS335.0322+0.3136,335.03247,0.31357800,3.57675,PRESTELLAR
819456,HIGALPS335.0360+0.4575,335.03598,0.45750500,20.8870,PRESTELLAR
819461,HIGALPS335.0372-0.8822,335.03686,-0.88201400,4.95911,PRESTELLAR
819481,HIGALPS335.0421-0.9962,335.04206,-0.99515100,3.41934,UNBOUND
819484,HIGALPS335.0432+1.0017,335.04319,1.0017780,1.94680,PRESTELLAR
819485,HIGALPS335.0432-0.5830,335.04324,-0.58311200,2.85253,PROTOSTELLAR
819488,HIGALPS335.0438+0.1513,335.04348,0.15088700,6.64897,PRESTELLAR
819490,HIGALPS335.0445-0.7465,335.04359,-0.74705200,11.3343,UNBOUND
819495,HIGALPS335.0439-0.6475,335.04431,-0.64788900,2.96238,PRESTELLAR
819498,HIGALPS335.0452-0.5918,335.04517,-0.59175200,7.63711,PRESTELLAR
819511,HIGALPS335.0487-1.0583,335.04862,-1.0582080,5.82609,PRESTELLAR
819515,HIGALPS335.0499+1.0210,335.04989,1.0210340,4.69854,PRESTELLAR
819518,HIGALPS335.0508-0.4122,335.05059,-0.41347700,83.9435,PRESTELLAR
819519,HIGALPS335.0508+0.9225,335.05081,0.92259600,5.11305,UNBOUND
819530,HIGALPS335.0526+0.5361,335.05282,0.53577800,7.36623,PROTOSTELLAR
819531,HIGALPS335.0527+0.9038,335.05289,0.90333100,3.14732,PRESTELLAR
819532,HIGALPS335.0527+0.4242,335.05316,0.42387600,8.34479,PRESTELLAR
819554,HIGALPS335.0600-0.4800,335.05963,-0.48067700,8.07211,UNBOUND
819555,HIGALPS335.0598-0.4266,335.05965,-0.42803900,641.557,PROTOSTELLAR
819558,HIGALPS335.0605+0.4630,335.06082,0.46322400,4.50889,PRESTELLAR
819572,HIGALPS335.0657+0.6056,335.06537,0.60521200,3.00936,UNBOUND
819593,HIGALPS335.0707-0.6236,335.07075,-0.62372300,2.57445,PRESTELLAR
819600,HIGALPS335.0725-0.0730,335.07217,-0.073316000,4.47737,PRESTELLAR
819606,HIGALPS335.0740+0.9022,335.07382,0.90156800,1.91707,UNBOUND
819607,HIGALPS335.0748-0.5210,335.07388,-0.52135100,10.8029,PRESTELLAR
819610,HIGALPS335.0760+1.0547,335.07597,1.0547590,7.41441,PRESTELLAR
819614,HIGALPS335.0793+0.4278,335.07840,0.42661900,7.36255,PRESTELLAR
819616,HIGALPS335.0797-0.8014,335.07869,-0.80178500,4.00185,PRESTELLAR
819625,HIGALPS335.0800-0.5958,335.08096,-0.59459000,12.9359,PRESTELLAR
819629,HIGALPS335.0822-0.2503,335.08222,-0.25022300,5.29313,PRESTELLAR
